index,tweet_id,timestamp,rating,dog_stage,favorite_count,followers_count,retweet_count,source,gender,dog_breed
693,742423170473463808,2016-06-13 18:27:32,1.2,,10250,7789116,4024,iphone,Female,pug
694,742385895052087300,2016-06-13 15:59:24,1.1,,7098,7789116,2109,iphone,Male,cardigan
695,742150209887731712,2016-06-13 00:22:53,0.8,pupper,5353,7789116,1651,iphone,Male,french_bulldog
696,741793263812808706,2016-06-12 00:44:30,1.0,,4757,7789116,1600,iphone,Unknown,kuvasz
697,741743634094141440,2016-06-11 21:27:17,1.1,pupper,8522,7789116,2930,iphone,Female,labrador_retriever
698,741438259667034112,2016-06-11 01:13:51,0.9,,3828,7789116,883,iphone,Male,chesapeake_bay_retriever
699,741303864243200000,2016-06-10 16:19:48,1.2,,9142,7789116,3429,iphone,Male,chihuahua
700,741067306818797568,2016-06-10 00:39:48,1.2,doggo,9855,7789116,3274,iphone,Unknown,golden_retriever
701,740995100998766593,2016-06-09 19:52:53,1.0,,6672,7789116,2940,iphone,Male,malamute
702,740711788199743490,2016-06-09 01:07:06,0.9,,3547,7789116,990,iphone,Male,toy_poodle
703,740676976021798912,2016-06-08 22:48:46,1.1,pupper,18928,7789116,7203,iphone,Male,norwegian_elkhound
704,740373189193256964,2016-06-08 02:41:38,0.8181818181818182,,36268,7789116,14099,iphone,Female,golden_retriever
705,740359016048689152,2016-06-08 01:45:19,0.9,,3438,7789116,908,iphone,Male,golden_retriever
706,740214038584557568,2016-06-07 16:09:13,1.0,,6971,7789116,2083,iphone,Unknown,chesapeake_bay_retriever
707,739979191639244800,2016-06-07 00:36:02,1.2,,20799,7789116,6285,iphone,Female,irish_water_spaniel
708,739932936087216128,2016-06-06 21:32:13,1.0,,4224,7789116,1144,iphone,Female,redbone
709,739844404073074688,2016-06-06 15:40:26,1.2,,3956,7789116,905,iphone,Male,toy_poodle
710,739606147276148736,2016-06-05 23:53:41,0.9,pupper,5598,7789116,1755,iphone,Male,blenheim_spaniel
711,739544079319588864,2016-06-05 19:47:03,1.0,,41341,7789116,22681,iphone,Unknown,labrador_retriever
712,739485634323156992,2016-06-05 15:54:48,0.6,,7487,7789116,3120,iphone,Male,walker_hound
713,739238157791694849,2016-06-04 23:31:25,1.3,doggo,120817,7789116,61572,iphone,Male,eskimo_dog
714,738885046782832640,2016-06-04 00:08:17,1.1,,3923,7789116,1206,iphone,Male,american_staffordshire_terrier
715,738883359779196928,2016-06-04 00:01:35,1.0,,3469,7789116,857,iphone,Unknown,labrador_retriever
716,738537504001953792,2016-06-03 01:07:16,1.1,puppo,5309,7789116,1650,iphone,Female,chow
717,738402415918125056,2016-06-02 16:10:29,1.0,,3387,7789116,890,iphone,Unknown,cocker_spaniel
718,738184450748633089,2016-06-02 01:44:22,0.9,,4485,7789116,1278,iphone,Unknown,bedlington_terrier
719,738166403467907072,2016-06-02 00:32:39,1.2,,9161,7789116,3603,iphone,Male,keeshond
720,738156290900254721,2016-06-01 23:52:28,1.0,,2639,7789116,694,iphone,Male,pug
721,737826014890496000,2016-06-01 02:00:04,1.0,,5492,7789116,1861,iphone,Male,vizsla
722,737800304142471168,2016-06-01 00:17:54,1.0,,10412,7789116,3665,iphone,Female,malamute
723,737678689543020544,2016-05-31 16:14:39,1.1,,5245,7789116,1410,iphone,Unknown,pembroke
724,737445876994609152,2016-05-31 00:49:32,1.3,floofer,10705,7789116,4727,iphone,Unknown,samoyed
725,736736130620620800,2016-05-29 01:49:16,1.3,,4481,7789116,1838,iphone,Male,schipperke
726,736365877722001409,2016-05-28 01:18:00,1.1,pupper,4153,7789116,1322,iphone,Male,toy_poodle
727,736225175608430592,2016-05-27 15:58:54,1.0,,8466,7789116,2930,iphone,Unknown,labrador_retriever
728,736010884653420544,2016-05-27 01:47:23,1.0,,8214,7789116,3151,iphone,Unknown,golden_retriever
729,735991953473572864,2016-05-27 00:32:10,1.1,,3742,7789116,1220,iphone,Male,cocker_spaniel
730,735648611367784448,2016-05-26 01:47:51,1.2,pupper,4165,7789116,1165,iphone,Unknown,pembroke
731,735635087207878657,2016-05-26 00:54:06,1.1,,6428,7789116,2481,iphone,Male,pug
732,735256018284875776,2016-05-24 23:47:49,0.8,doggo,3475,7789116,938,iphone,Male,staffordshire_bullterrier
733,735137028879360001,2016-05-24 15:55:00,0.9,pupper,3249,7789116,1025,iphone,Male,walker_hound
734,734912297295085568,2016-05-24 01:02:00,1.0,,2848,7789116,545,iphone,Male,maltese_dog
735,734787690684657664,2016-05-23 16:46:51,1.3,,13072,7789116,6663,iphone,Unknown,golden_retriever
736,734776360183431168,2016-05-23 16:01:50,1.1,,2615,7789116,575,iphone,Female,siberian_husky
737,733828123016450049,2016-05-21 01:13:53,1.0,,3729,7789116,821,iphone,Male,beagle
738,733822306246479872,2016-05-21 00:50:46,1.0,floofer,3810,7789116,1066,iphone,Male,lhasa
739,733482008106668032,2016-05-20 02:18:32,1.0,,3272,7789116,1000,iphone,Unknown,french_bulldog
740,733460102733135873,2016-05-20 00:51:30,1.1,,4372,7789116,1347,iphone,Male,chow
741,733109485275860992,2016-05-19 01:38:16,1.2,doggo,51233,7789116,17794,iphone,Unknown,golden_retriever
742,732732193018155009,2016-05-18 00:39:02,1.2,,2532,7789116,562,iphone,Male,staffordshire_bullterrier
743,732726085725589504,2016-05-18 00:14:46,1.1,,3669,7789116,931,iphone,Male,pomeranian
744,732585889486888962,2016-05-17 14:57:41,1.0,,3822,7789116,817,iphone,Unknown,staffordshire_bullterrier
745,732375214819057664,2016-05-17 01:00:32,1.1,doggo,8413,7789116,2667,iphone,Male,basset
746,732005617171337216,2016-05-16 00:31:53,1.1,,15533,7789116,5770,iphone,Male,english_setter
747,731285275100512256,2016-05-14 00:49:30,1.2,,3625,7789116,1040,iphone,Male,pembroke
748,730924654643314689,2016-05-13 00:56:32,0.9,,6367,7789116,2091,iphone,Unknown,newfoundland
749,730573383004487680,2016-05-12 01:40:42,1.0,pupper,5106,7789116,2275,iphone,Male,american_staffordshire_terrier
750,730427201120833536,2016-05-11 15:59:50,1.1,,3602,7789116,1105,iphone,Female,eskimo_dog
751,730211855403241472,2016-05-11 01:44:07,1.1,,3979,7789116,1113,iphone,Female,pug
752,729823566028484608,2016-05-10 00:01:12,1.3,,4149,7789116,1307,iphone,Male,kelpie
753,729463711119904772,2016-05-09 00:11:16,1.3,,6028,7789116,2445,iphone,Male,german_shepherd
754,728986383096946689,2016-05-07 16:34:32,1.1,,3278,7789116,862,iphone,Male,maltese_dog
755,728760639972315136,2016-05-07 01:37:30,1.3,,4861,7789116,1803,iphone,Unknown,pembroke
756,728751179681943552,2016-05-07 00:59:55,1.0,,2882,7789116,713,iphone,Male,saint_bernard
757,728409960103686147,2016-05-06 02:24:02,1.0,,5095,7789116,2110,iphone,Male,saint_bernard
758,728387165835677696,2016-05-06 00:53:27,1.2,,3811,7789116,1012,iphone,Female,collie
759,728046963732717569,2016-05-05 02:21:37,1.1,,4473,7789116,1243,iphone,Male,newfoundland
760,728035342121635841,2016-05-05 01:35:26,1.2,pupper,4724,7789116,1759,iphone,Unknown,pomeranian
761,728015554473250816,2016-05-05 00:16:48,1.1,pupper,4255,7789116,1158,iphone,Male,cocker_spaniel
762,727685679342333952,2016-05-04 02:26:00,1.2,,3048,7789116,667,iphone,Female,border_collie
763,727644517743104000,2016-05-03 23:42:26,1.3,doggo,6122,7789116,1845,iphone,Male,great_pyrenees
764,727524757080539137,2016-05-03 15:46:33,1.0,pupper,4644,7789116,1285,iphone,Unknown,pomeranian
765,727314416056803329,2016-05-03 01:50:44,1.1,pupper,3465,7789116,792,iphone,Unknown,toy_poodle
766,727286334147182592,2016-05-02 23:59:09,0.9,,3159,7789116,862,iphone,Unknown,chihuahua
767,727175381690781696,2016-05-02 16:38:15,1.0,,4027,7789116,1455,iphone,Male,flat-coated_retriever
768,726935089318363137,2016-05-02 00:43:25,1.2,,7150,7789116,2587,iphone,Male,toy_poodle
769,726887082820554753,2016-05-01 21:32:40,1.0,,3984,7789116,1589,iphone,Male,soft-coated_wheaten_terrier
770,726828223124897792,2016-05-01 17:38:46,1.2,,3689,7789116,1059,iphone,Male,miniature_pinscher
771,726224900189511680,2016-04-30 01:41:23,0.9,,4579,7789116,1207,iphone,Unknown,standard_poodle
772,725842289046749185,2016-04-29 00:21:01,1.2,,7318,7789116,2802,iphone,Male,toy_poodle
773,725786712245440512,2016-04-28 20:40:11,1.1,pupper,4317,7789116,1433,iphone,Female,chow
774,725729321944506368,2016-04-28 16:52:08,1.2,,5385,7789116,1882,iphone,Female,boxer
775,724983749226668032,2016-04-26 15:29:30,1.2,,3860,7789116,1374,iphone,Male,golden_retriever
776,724771698126512129,2016-04-26 01:26:53,1.1,doggo,2467,7789116,675,iphone,Unknown,german_short-haired_pointer
777,724405726123311104,2016-04-25 01:12:38,1.0,pupper,5500,7789116,1735,iphone,Female,golden_retriever
778,724049859469295616,2016-04-24 01:38:33,1.0,,4481,7789116,1864,iphone,Male,border_collie
779,724046343203856385,2016-04-24 01:24:35,1.0,,2761,7789116,593,iphone,Male,boxer
780,724004602748780546,2016-04-23 22:38:43,1.1,pupper,4346,7789116,1657,iphone,Male,pug
781,723912936180330496,2016-04-23 16:34:28,1.2,,4049,7789116,1293,iphone,Female,samoyed
782,723688335806480385,2016-04-23 01:41:59,1.2,,7983,7789116,3146,iphone,Male,chow
783,723673163800948736,2016-04-23 00:41:42,1.0,,3136,7789116,941,iphone,Female,golden_retriever
784,723179728551723008,2016-04-21 16:00:57,0.8,,5491,7789116,1975,iphone,Female,norwegian_elkhound
785,722974582966214656,2016-04-21 02:25:47,0.2,,4255,7789116,1653,iphone,Unknown,great_dane
786,722613351520608256,2016-04-20 02:30:23,1.2,,5151,7789116,1726,iphone,Male,labrador_retriever
787,721503162398597120,2016-04-17 00:58:53,1.1,,4831,7789116,1975,iphone,Male,pomeranian
788,721001180231503872,2016-04-15 15:44:11,1.1,pupper,2622,7789116,652,iphone,Male,samoyed
789,720785406564900865,2016-04-15 01:26:47,1.2,,3231,7789116,810,iphone,Male,chihuahua
790,720775346191278080,2016-04-15 00:46:48,1.0,,2575,7789116,712,iphone,Male,newfoundland
791,720415127506415616,2016-04-14 00:55:25,1.0,,4288,7789116,1581,iphone,Unknown,rottweiler
792,720389942216527872,2016-04-13 23:15:21,1.1,,6637,7789116,2652,iphone,Male,pembroke
793,720059472081784833,2016-04-13 01:22:10,0.9,,4035,7789116,1186,iphone,Male,mexican_hairless
794,720043174954147842,2016-04-13 00:17:25,1.1,,5091,7789116,2114,iphone,Male,samoyed
795,719991154352222208,2016-04-12 20:50:42,1.0,doggo,5011,7789116,1839,iphone,Unknown,golden_retriever
796,719551379208073216,2016-04-11 15:43:12,1.0,,5249,7789116,2033,iphone,Male,malamute
797,719367763014393856,2016-04-11 03:33:34,1.1,,2900,7789116,781,iphone,Male,soft-coated_wheaten_terrier
798,719339463458033665,2016-04-11 01:41:07,1.0,,4572,7789116,1318,iphone,Unknown,golden_retriever
799,719332531645071360,2016-04-11 01:13:34,1.1,,3546,7789116,1004,iphone,Female,dandie_dinmont
800,718971898235854848,2016-04-10 01:20:33,1.0,,3624,7789116,1156,iphone,Female,golden_retriever
801,718939241951195136,2016-04-09 23:10:47,1.2,,5435,7789116,1861,iphone,Unknown,pembroke
802,718631497683582976,2016-04-09 02:47:55,1.0,,19578,7789116,8519,iphone,Unknown,pomeranian
803,718613305783398402,2016-04-09 01:35:37,1.1,,2530,7789116,508,iphone,Male,labrador_retriever
804,718540630683709445,2016-04-08 20:46:50,1.0,,2572,7789116,1070,iphone,Unknown,maltese_dog
805,718460005985447936,2016-04-08 15:26:28,0.9,,2796,7789116,554,iphone,Male,boston_bull
806,718246886998687744,2016-04-08 01:19:36,0.3,,2004,7789116,527,iphone,Male,chihuahua
807,718234618122661888,2016-04-08 00:30:51,1.1,,4023,7789116,1063,iphone,Female,malamute
808,717841801130979328,2016-04-06 22:29:56,1.1,,2542,7789116,624,iphone,Male,brittany_spaniel
809,717537687239008257,2016-04-06 02:21:30,1.1,,5964,7789116,1936,iphone,Unknown,golden_retriever
810,717421804990701568,2016-04-05 18:41:02,0.9,,3267,7789116,884,iphone,Female,miniature_pinscher
811,717047459982213120,2016-04-04 17:53:31,1.2,,6510,7789116,2016,iphone,Male,golden_retriever
812,717009362452090881,2016-04-04 15:22:08,1.0,pupper,3399,7789116,1026,iphone,Male,siberian_husky
813,716802964044845056,2016-04-04 01:41:58,1.0,,4448,7789116,1243,iphone,Male,malinois
814,716791146589110272,2016-04-04 00:55:01,1.1,,6213,7789116,1513,iphone,Female,pomeranian
815,716439118184652801,2016-04-03 01:36:11,1.0,,2454,7789116,222,iphone,Male,siberian_husky
816,716285507865542656,2016-04-02 15:25:47,1.2,,2885,7789116,1144,iphone,Female,yorkshire_terrier
817,716080869887381504,2016-04-02 01:52:38,1.1,doggo,6983,7789116,2021,iphone,Male,golden_retriever
818,715928423106027520,2016-04-01 15:46:52,1.1,,3309,7789116,921,iphone,Male,pug
819,715733265223708672,2016-04-01 02:51:22,1.0,,4845,7789116,1779,iphone,Unknown,dandie_dinmont
820,715696743237730304,2016-04-01 00:26:15,1.0,,4046,7789116,1355,iphone,Male,staffordshire_bullterrier
821,715680795826982913,2016-03-31 23:22:53,1.2,,4491,7789116,1709,iphone,Male,golden_retriever
822,715342466308784130,2016-03-31 00:58:29,1.0,,3147,7789116,719,iphone,Male,west_highland_white_terrier
823,715220193576927233,2016-03-30 16:52:36,1.0,,2510,7789116,688,iphone,Male,chihuahua
824,715200624753819648,2016-03-30 15:34:51,1.2,,5319,7789116,1988,iphone,Male,chihuahua
825,715009755312439296,2016-03-30 02:56:24,1.2,,4329,7789116,1306,iphone,Female,chihuahua
826,714982300363173890,2016-03-30 01:07:18,0.9,,3898,7789116,1087,iphone,Male,brittany_spaniel
827,714957620017307648,2016-03-29 23:29:14,1.0,,4291,7789116,1497,iphone,Male,great_pyrenees
828,714606013974974464,2016-03-29 00:12:05,1.2,,3767,7789116,974,iphone,Male,norfolk_terrier
829,714258258790387713,2016-03-28 01:10:13,1.0,,3137,7789116,755,iphone,Unknown,collie
830,714251586676113411,2016-03-28 00:43:43,0.8,,3391,7789116,884,iphone,Male,soft-coated_wheaten_terrier
831,714214115368108032,2016-03-27 22:14:49,1.3,,2357,7789116,927,iphone,Unknown,pug
832,714141408463036416,2016-03-27 17:25:54,1.0,,4475,7789116,1480,iphone,Unknown,labrador_retriever
833,713919462244790272,2016-03-27 02:43:58,1.2,,3405,7789116,817,iphone,Male,siberian_husky
834,713900603437621249,2016-03-27 01:29:02,1.1,,2950,7789116,778,iphone,Unknown,golden_retriever
835,713761197720473600,2016-03-26 16:15:05,1.2,,5072,7789116,1453,iphone,Female,brittany_spaniel
836,713411074226274305,2016-03-25 17:03:49,1.1,,4582,7789116,1365,iphone,Male,great_pyrenees
837,713177543487135744,2016-03-25 01:35:51,1.0,,7482,7789116,2984,iphone,Unknown,whippet
838,713175907180089344,2016-03-25 01:29:21,1.0,,4627,7789116,1534,iphone,Unknown,malamute
839,712809025985978368,2016-03-24 01:11:29,1.0,,19294,7789116,7102,iphone,Male,labrador_retriever
840,712717840512598017,2016-03-23 19:09:09,1.0,,12830,7789116,5274,iphone,Unknown,great_pyrenees
841,712668654853337088,2016-03-23 15:53:42,1.0,,4309,7789116,1282,iphone,Unknown,labrador_retriever
842,712438159032893441,2016-03-23 00:37:48,1.1,,5528,7789116,1650,iphone,Male,great_pyrenees
843,712097430750289920,2016-03-22 02:03:52,1.0,,3942,7789116,1097,iphone,Unknown,labrador_retriever
844,712085617388212225,2016-03-22 01:16:55,1.1,,3374,7789116,509,iphone,Unknown,shih-tzu
845,711743778164514816,2016-03-21 02:38:34,1.1,,2951,7789116,1038,iphone,Male,lakeland_terrier
846,711732680602345472,2016-03-21 01:54:29,1.0,,9231,7789116,4358,iphone,Unknown,ibizan_hound
847,711363825979756544,2016-03-20 01:28:47,1.1,,3805,7789116,1197,iphone,Unknown,pembroke
848,711306686208872448,2016-03-19 21:41:44,0.3,,3447,7789116,771,iphone,Unknown,dandie_dinmont
849,711008018775851008,2016-03-19 01:54:56,1.1,pupper,3111,7789116,649,iphone,Male,french_bulldog
850,710997087345876993,2016-03-19 01:11:29,1.2,,4733,7789116,1465,iphone,Unknown,malamute
851,710844581445812225,2016-03-18 15:05:29,1.0,,2652,7789116,728,iphone,Male,pembroke
852,710833117892898816,2016-03-18 14:19:56,1.2,,2798,7789116,568,iphone,Female,pembroke
853,710658690886586372,2016-03-18 02:46:49,1.0,,2397,7789116,596,iphone,Male,soft-coated_wheaten_terrier
854,710588934686908417,2016-03-17 22:09:38,1.2,,4724,7789116,1981,iphone,Male,pembroke
855,710283270106132480,2016-03-17 01:55:02,1.1,,2222,7789116,543,iphone,Male,shih-tzu
856,710272297844797440,2016-03-17 01:11:26,1.1,,4714,7789116,1328,iphone,Unknown,old_english_sheepdog
857,710269109699739648,2016-03-17 00:58:46,1.3,,2491,7789116,1191,iphone,Unknown,pug
858,710153181850935296,2016-03-16 17:18:07,1.1,,3028,7789116,944,iphone,Female,cocker_spaniel
859,710140971284037632,2016-03-16 16:29:35,0.8,,2873,7789116,938,iphone,Male,pekinese
860,710117014656950272,2016-03-16 14:54:24,1.1,pupper,5727,7789116,2106,iphone,Female,toy_poodle
861,709918798883774466,2016-03-16 01:46:45,1.2,,3107,7789116,1124,iphone,Male,pembroke
862,709852847387627521,2016-03-15 21:24:41,1.2,,3648,7789116,1261,iphone,Unknown,chihuahua
863,709566166965075968,2016-03-15 02:25:31,1.2,,3679,7789116,1271,iphone,Male,chow
864,709556954897764353,2016-03-15 01:48:55,1.2,,3426,7789116,1122,iphone,Female,golden_retriever
865,709519240576036864,2016-03-14 23:19:03,0.9,,1544,7789116,251,iphone,Male,cocker_spaniel
866,709449600415961088,2016-03-14 18:42:20,1.0,,2320,7789116,610,iphone,Female,maltese_dog
867,709409458133323776,2016-03-14 16:02:49,0.8,,2719,7789116,729,iphone,Male,shetland_sheepdog
868,709225125749587968,2016-03-14 03:50:21,1.1,,2501,7789116,603,iphone,Male,labrador_retriever
869,709207347839836162,2016-03-14 02:39:42,1.1,,13095,7789116,6174,iphone,Female,chihuahua
870,709198395643068416,2016-03-14 02:04:08,0.9,,2515,7789116,675,iphone,Unknown,borzoi
871,709158332880297985,2016-03-13 23:24:56,1.0,,2120,7789116,443,iphone,Male,siberian_husky
872,709042156699303936,2016-03-13 15:43:18,0.9,,4944,7789116,1731,iphone,Male,rottweiler
873,708845821941387268,2016-03-13 02:43:08,0.9,pupper,3104,7789116,947,iphone,Male,schipperke
874,708834316713893888,2016-03-13 01:57:25,1.0,,1761,7789116,533,iphone,Male,eskimo_dog
875,708810915978854401,2016-03-13 00:24:26,1.0,,17161,7789116,7335,iphone,Male,golden_retriever
876,708738143638450176,2016-03-12 19:35:15,1.1,,2855,7789116,864,iphone,Female,pomeranian
877,708711088997666817,2016-03-12 17:47:45,1.1,,2657,7789116,762,iphone,Male,german_short-haired_pointer
878,708479650088034305,2016-03-12 02:28:06,1.3,,2657,7789116,710,iphone,Male,shih-tzu
879,708469915515297792,2016-03-12 01:49:25,1.1,,3215,7789116,864,iphone,Male,chihuahua
880,708356463048204288,2016-03-11 18:18:36,1.0,,3754,7789116,1409,iphone,Male,pug
881,708349470027751425,2016-03-11 17:50:48,1.1,,2444,7789116,779,iphone,Male,basenji
882,708149363256774660,2016-03-11 04:35:39,1.0,,4450,7789116,1621,iphone,Male,cardigan
883,708130923141795840,2016-03-11 03:22:23,1.1,,3529,7789116,885,iphone,Unknown,french_bulldog
884,708119489313951744,2016-03-11 02:36:57,0.9,,2788,7789116,1032,iphone,Male,norwich_terrier
885,708109389455101952,2016-03-11 01:56:49,1.0,,2007,7789116,573,iphone,Male,staffordshire_bullterrier
886,708026248782585858,2016-03-10 20:26:26,1.3,,4542,7789116,2024,iphone,Unknown,malinois
887,707969809498152960,2016-03-10 16:42:10,1.1,,2812,7789116,1025,iphone,Male,toy_poodle
888,707776935007539200,2016-03-10 03:55:45,1.1,,3418,7789116,1000,iphone,Female,miniature_pinscher
889,707741517457260545,2016-03-10 01:35:01,1.0,,2600,7789116,646,iphone,Unknown,whippet
890,707610948723478529,2016-03-09 16:56:11,1.2,,17654,7789116,6772,iphone,Female,golden_retriever
891,707420581654872064,2016-03-09 04:19:44,0.4,,2371,7789116,730,iphone,Male,kuvasz
892,707411934438625280,2016-03-09 03:45:22,1.1,pupper,2381,7789116,629,iphone,Unknown,lakeland_terrier
893,707387676719185920,2016-03-09 02:08:59,1.0,,3646,7789116,1372,iphone,Male,chihuahua
894,707377100785885184,2016-03-09 01:26:57,0.9,,3422,7789116,1144,iphone,Unknown,golden_retriever
895,707315916783140866,2016-03-08 21:23:50,1.0,pupper,2579,7789116,678,iphone,Male,bernese_mountain_dog
896,707297311098011648,2016-03-08 20:09:54,1.0,,2882,7789116,836,iphone,Female,blenheim_spaniel
897,707059547140169728,2016-03-08 04:25:07,1.1,,2690,7789116,712,iphone,Female,samoyed
898,707038192327901184,2016-03-08 03:00:15,1.0,,2282,7789116,841,iphone,Male,pug
899,707021089608753152,2016-03-08 01:52:18,1.2,,4240,7789116,1443,iphone,Male,cocker_spaniel
900,707014260413456384,2016-03-08 01:25:10,1.1,,2401,7789116,627,iphone,Female,chihuahua
901,706681918348251136,2016-03-07 03:24:33,1.2,,3458,7789116,1022,iphone,Female,toy_poodle
902,706644897839910912,2016-03-07 00:57:27,0.9,,2685,7789116,1158,iphone,Female,chihuahua
903,706538006853918722,2016-03-06 17:52:42,1.1,,3597,7789116,1491,iphone,Male,chow
904,706516534877929472,2016-03-06 16:27:23,1.2,,3227,7789116,1095,iphone,Male,golden_retriever
905,706346369204748288,2016-03-06 05:11:12,1.2,,3589,7789116,971,iphone,Female,tibetan_mastiff
906,706310011488698368,2016-03-06 02:46:44,1.2,pupper,22266,7789116,8438,iphone,Male,pembroke
907,706291001778950144,2016-03-06 01:31:11,1.1,,1772,7789116,495,iphone,Unknown,border_terrier
908,706265994973601792,2016-03-05 23:51:49,1.1,,2851,7789116,973,iphone,Female,papillon
909,706166467411222528,2016-03-05 17:16:20,0.7,,5363,7789116,1700,iphone,Male,samoyed
910,705975130514706432,2016-03-05 04:36:02,1.0,pupper,3233,7789116,775,iphone,Male,staffordshire_bullterrier
911,705970349788291072,2016-03-05 04:17:02,1.2,,3267,7789116,940,iphone,Female,golden_retriever
912,705898680587526145,2016-03-04 23:32:15,1.0,,2472,7789116,588,iphone,Male,collie
913,705591895322394625,2016-03-04 03:13:11,1.1,,3303,7789116,1217,iphone,Unknown,basenji
914,705475953783398401,2016-03-03 19:32:29,1.2,,3076,7789116,974,iphone,Female,golden_retriever
915,705442520700944385,2016-03-03 17:19:38,1.2,,4634,7789116,1737,iphone,Male,great_pyrenees
916,705428427625635840,2016-03-03 16:23:38,1.1,pupper,3975,7789116,1784,iphone,Male,chihuahua
917,705239209544720384,2016-03-03 03:51:44,1.1,,3116,7789116,788,iphone,Male,chihuahua
918,705223444686888960,2016-03-03 02:49:06,0.9,,2682,7789116,852,iphone,Male,chesapeake_bay_retriever
919,705102439679201280,2016-03-02 18:48:16,1.0,,2238,7789116,538,iphone,Male,collie
920,705066031337840642,2016-03-02 16:23:36,1.2,,2261,7789116,639,iphone,Male,airedale
921,704859558691414016,2016-03-02 02:43:09,1.0,pupper,2346,7789116,578,iphone,Male,pug
922,704847917308362754,2016-03-02 01:56:53,1.2,,5316,7789116,1624,iphone,Unknown,golden_retriever
923,704761120771465216,2016-03-01 20:11:59,1.3,pupper,6902,7789116,3066,iphone,Unknown,chihuahua
924,704499785726889984,2016-03-01 02:53:32,1.2,,3052,7789116,1058,iphone,Unknown,chihuahua
925,704480331685040129,2016-03-01 01:36:14,1.1,,3532,7789116,1118,iphone,Female,samoyed
926,704364645503647744,2016-02-29 17:56:32,1.2,,8360,7789116,3758,iphone,Male,pembroke
927,704347321748819968,2016-02-29 16:47:42,1.0,pupper,1658,7789116,367,iphone,Male,brittany_spaniel
928,704054845121142784,2016-02-28 21:25:30,1.2,,3038,7789116,964,iphone,Male,great_pyrenees
929,703774238772166656,2016-02-28 02:50:28,1.0,,1909,7789116,492,iphone,Unknown,labrador_retriever
930,703769065844768768,2016-02-28 02:29:55,1.0,,3417,7789116,1202,iphone,Unknown,boxer
931,703611486317502464,2016-02-27 16:03:45,1.0,pupper,4017,7789116,1598,iphone,Male,pembroke
932,703382836347330562,2016-02-27 00:55:11,1.2,,3660,7789116,1196,iphone,Male,golden_retriever
933,703356393781329922,2016-02-26 23:10:06,0.9,,1994,7789116,408,iphone,Unknown,border_collie
934,703268521220972544,2016-02-26 17:20:56,1.2,pupper,2052,7789116,574,iphone,Unknown,kuvasz
935,703079050210877440,2016-02-26 04:48:02,1.1,,7716,7789116,3283,iphone,Unknown,pembroke
936,702684942141153280,2016-02-25 02:42:00,1.1,,3356,7789116,1143,iphone,Female,golden_retriever
937,702671118226825216,2016-02-25 01:47:04,1.0,,2293,7789116,595,iphone,Unknown,bloodhound
938,702598099714314240,2016-02-24 20:56:55,1.1,pupper,12706,7789116,3628,iphone,Female,kelpie
939,702539513671897089,2016-02-24 17:04:07,1.2,,2996,7789116,1011,iphone,Unknown,pomeranian
940,702321140488925184,2016-02-24 02:36:23,1.2,,3419,7789116,1094,iphone,Unknown,west_highland_white_terrier
941,702276748847800320,2016-02-23 23:39:59,1.1,,2572,7789116,808,iphone,Unknown,boston_bull
942,702217446468493312,2016-02-23 19:44:20,0.9,,5002,7789116,1417,iphone,Unknown,golden_retriever
943,701981390485725185,2016-02-23 04:06:20,1.2,,3599,7789116,1051,iphone,Female,pomeranian
944,701952816642965504,2016-02-23 02:12:47,1.1,,3982,7789116,1081,iphone,Male,toy_poodle
945,701889187134500865,2016-02-22 21:59:57,1.1,,3698,7789116,1457,iphone,Male,french_bulldog
946,701601587219795968,2016-02-22 02:57:08,1.0,,2178,7789116,483,iphone,Male,chihuahua
947,701570477911896070,2016-02-22 00:53:31,0.9,,2933,7789116,987,iphone,Male,yorkshire_terrier
948,701545186879471618,2016-02-21 23:13:01,1.0,pupper,2770,7789116,649,iphone,Female,border_collie
949,701214700881756160,2016-02-21 01:19:47,1.2,,12730,7789116,5413,iphone,Unknown,chihuahua
950,700890391244103680,2016-02-20 03:51:05,1.1,,2308,7789116,608,iphone,Male,schipperke
951,700864154249383937,2016-02-20 02:06:50,1.2,pupper,2699,7789116,650,iphone,Male,kuvasz
952,700847567345688576,2016-02-20 01:00:55,1.0,,2529,7789116,528,iphone,Male,rhodesian_ridgeback
953,700747788515020802,2016-02-19 18:24:26,1.1,,23821,7789116,9898,iphone,Unknown,great_pyrenees
954,700518061187723268,2016-02-19 03:11:35,1.0,,2751,7789116,850,iphone,Male,american_staffordshire_terrier
955,700505138482569216,2016-02-19 02:20:14,1.2,,2378,7789116,601,iphone,Female,norwegian_elkhound
956,700462010979500032,2016-02-18 23:28:52,0.6,,4312,7789116,1907,iphone,Male,pomeranian
957,700167517596164096,2016-02-18 03:58:39,1.0,,2756,7789116,787,iphone,Female,beagle
958,700151421916807169,2016-02-18 02:54:41,1.1,pupper,2330,7789116,704,iphone,Unknown,italian_greyhound
959,700143752053182464,2016-02-18 02:24:13,1.0,pupper,7852,7789116,2907,iphone,Unknown,golden_retriever
960,700029284593901568,2016-02-17 18:49:22,1.0,,2157,7789116,620,iphone,Male,west_highland_white_terrier
961,700002074055016451,2016-02-17 17:01:14,0.9,,3453,7789116,1421,iphone,Male,chihuahua
962,699801817392291840,2016-02-17 03:45:29,1.1,pupper,3194,7789116,1014,iphone,Male,golden_retriever
